rok,vek,pohlavie,kategoria,pocet,priemer_eur
2019,85,M,C,433,360.97
2019,85,M,V,237,258.86
2019,85,M,PC,1,337.57
2019,85,M,CV,20,196.74
2019,86,M,S,4234,469.13
2019,86,M,P,10,438.63
2019,86,M,C,368,356.56
2019,86,M,V,200,255.64
2019,86,M,PC,1,333.38
2019,86,M,CV,17,194.35
2019,87,M,S,3490,463.3
2019,87,M,P,7,433.17
2019,87,M,C,308,352.07
2019,87,M,V,166,252.5
2019,87,M,PC,1,329.2
2019,87,M,CV,15,191.88
2019,88,M,S,2819,457.39
2019,88,M,P,5,427.64
2019,88,M,C,252,347.66
2019,88,M,V,135,249.29
2019,88,M,CV,12,189.49
2019,89,M,S,2227,451.56
2019,89,M,P,3,422.19
2019,89,M,C,201,343.18
2019,89,M,V,107,246.08
2019,89,M,CV,10,187.02
2019,90,M,S,1695,445.66
2019,90,M,P,2,416.73
2019,90,M,C,155,338.69
2019,90,M,V,82,242.86
2019,90,M,CV,7,184.63
2019,91,M,S,1258,439.83
2019,91,M,P,1,411.2
2019,91,M,C,116,334.28
2019,91,M,V,61,239.72
2019,91,M,CV,6,182.16
2019,92,M,S,906,433.92
2019,92,M,P,1,405.74
2019,92,M,C,85,329.8
2019,92,M,V,44,236.51
2019,92,M,CV,4,179.77
2019,93,M,S,632,428.09
2019,93,M,C,60,325.31
2019,93,M,V,31,233.29
2019,93,M,CV,3,177.31
2019,94,M,S,425,422.19
2019,94,M,C,41,320.9
2019,94,M,V,21,230.08
2019,94,M,CV,2,174.91
2019,95,M,S,277,416.36
2019,95,M,C,27,316.42
2019,95,M,V,14,226.94
2019,95,M,CV,1,172.45
2019,60,Z,S,506,404.55
2019,60,Z,P,68,378.31
2019,60,Z,C,22,307.45
2019,60,Z,V,3,220.51
2019,60,Z,PC,3,287.49
2019,61,Z,S,6805,416.51
2019,61,Z,P,769,389.37
2019,61,Z,C,303,316.49
2019,61,Z,V,36,227.01
2019,61,Z,PC,34,295.93
2019,61,Z,PV,2,212.21
2019,61,Z,CV,2,172.52
2019,62,Z,S,16626,428.39
2019,62,Z,P,1584,400.51
2019,62,Z,C,754,325.53
2019,62,Z,V,88,233.44
2019,62,Z,PC,72,304.38
2019,62,Z,PV,3,218.27
2019,62,Z,CV,4,177.46
2019,63,Z,S,24961,440.28
2019,63,Z,P,2009,411.65
2019,63,Z,C,1152,334.58
2019,63,Z,V,133,239.95
2019,63,Z,PC,93,312.83
2019,63,Z,PV,4,224.32
2019,63,Z,CV,6,182.39
2019,64,Z,S,27193,452.16
2019,64,Z,P,1852,422.78
2019,64,Z,C,1275,343.62
2019,64,Z,V,146,246.45
2019,64,Z,PC,87,321.35
2019,64,Z,PV,4,230.38
2019,64,Z,CV,7,187.32
2019,65,Z,S,27081,464.05
2019,65,Z,P,1565,433.92
2019,65,Z,C,1292,352.67
2019,65,Z,V,146,252.95
2019,65,Z,PC,75,329.8
2019,65,Z,PV,3,236.51
2019,65,Z,CV,7,192.18
2019,66,Z,S,26911,476.01
2019,66,Z,P,1321,445.06
2019,66,Z,C,1305,361.71
2019,66,Z,V,146,259.38
2019,66,Z,PC,64,338.24
2019,66,Z,PV,3,242.56
2019,66,Z,CV,7,197.11
2019,67,Z,S,26673,471.22
2019,67,Z,P,1113,440.57
2019,67,Z,C,1315,358.13
2019,67,Z,V,146,256.84
2019,67,Z,PC,55,334.88
2019,67,Z,PV,2,240.1
2019,67,Z,CV,7,195.17
2019,68,Z,S,26370,466.44
2019,68,Z,P,937,436.16
2019,68,Z,C,1320,354.54
2019,68,Z,V,145,254.22
2019,68,Z,PC,47,331.44
2019,68,Z,PV,2,237.7
2019,68,Z,CV,7,193.23
2019,69,Z,S,26004,461.65
2019,69,Z,P,787,431.68
2019,69,Z,C,1323,350.87
2019,69,Z,V,144,251.61
2019,69,Z,PC,40,328.08
2019,69,Z,PV,2,235.24
2019,69,Z,CV,7,191.21
2019,70,Z,S,25304,456.94
2019,70,Z,P,653,427.19
2019,70,Z,C,1307,347.29
2019,70,Z,V,141,248.99
2019,70,Z,PC,34,324.71
2019,70,Z,PV,1,232.85
2019,70,Z,CV,7,189.27
2019,71,Z,S,24569,452.16
2019,71,Z,P,541,422.78
2019,71,Z,C,1289,343.62
2019,71,Z,V,138,246.45
2019,71,Z,PC,28,321.35
2019,71,Z,PV,1,230.38
2019,71,Z,CV,7,187.32
2019,72,Z,S,23794,447.38
2019,72,Z,P,448,418.3
2019,72,Z,C,1267,340.04
2019,72,Z,V,134,243.83
2019,72,Z,PC,24,317.91
2019,72,Z,PV,1,227.99
2019,72,Z,CV,7,185.3
2019,73,Z,S,22979,442.67
2019,73,Z,P,369,413.89
2019,73,Z,C,1242,336.45
2019,73,Z,V,130,241.22
2019,73,Z,PC,20,314.55
2019,73,Z,PV,1,225.59
2019,73,Z,CV,7,183.36
2019,74,Z,S,22127,437.88
2019,74,Z,P,304,409.4
2019,74,Z,C,1213,332.79
2019,74,Z,V,126,238.68
2019,74,Z,PC,17,311.18
2019,74,Z,PV,1,223.13
2019,74,Z,CV,7,181.34
2019,75,Z,S,21657,433.1
2019,75,Z,P,254,404.99
2019,75,Z,C,1205,329.2
2019,75,Z,V,124,236.06
2019,75,Z,PC,14,307.82
2019,75,Z,PV,1,220.74
2019,75,Z,CV,7,179.4
2019,76,Z,S,21122,428.39
2019,76,Z,P,212,400.51
2019,76,Z,C,1192,325.53
2019,76,Z,V,122,233.44
2019,76,Z,PC,12,304.38
2019,76,Z,CV,7,177.46
2019,77,Z,S,20522,423.61
2019,77,Z,P,176,396.1
2019,77,Z,C,1174,321.95
2019,77,Z,V,119,230.9
2019,77,Z,PC,10,301.02
2019,77,Z,CV,7,175.44
2019,78,Z,S,19859,418.82
2019,78,Z,P,146,391.61
2019,78,Z,C,1152,318.36
2019,78,Z,V,116,228.29
2019,78,Z,PC,8,297.65
2019,78,Z,CV,7,173.49
2019,79,Z,S,19132,414.11
2019,79,Z,P,120,387.2
2019,79,Z,C,1125,314.7
2019,79,Z,V,112,225.67
2019,79,Z,PC,7,294.29
2019,79,Z,CV,7,171.55
2019,80,Z,S,18287,409.33
2019,80,Z,P,98,382.72
2019,80,Z,C,1090,311.11
2019,80,Z,V,108,223.05
2019,80,Z,PC,6,290.85
2019,80,Z,CV,6,169.53
2019,81,Z,S,17394,404.55
2019,81,Z,P,80,378.31
2019,81,Z,C,1051,307.45
2019,81,Z,V,103,220.51
2019,81,Z,PC,5,287.49
2019,81,Z,CV,6,167.59
2019,82,Z,S,16452,399.84
2019,82,Z,P,65,373.82
2019,82,Z,C,1007,303.86
2019,82,Z,V,98,217.9
2019,82,Z,PC,4,284.12
2019,82,Z,CV,6,165.57
2019,83,Z,S,15466,395.05
2019,83,Z,P,52,369.41
2019,83,Z,C,959,300.27
2019,83,Z,V,93,215.28
2019,83,Z,PC,3,280.76
2019,83,Z,CV,6,163.63
2019,84,Z,S,14441,390.27
2019,84,Z,P,42,364.93
2019,84,Z,C,908,296.61
2019,84,Z,V,87,212.74
2019,84,Z,PC,3,277.32
2019,84,Z,CV,5,161.68
2019,85,Z,S,13436,385.56
2019,85,Z,P,33,360.44
2019,85,Z,C,855,293.02
2019,85,Z,V,82,210.12
2019,85,Z,PC,2,273.96
2019,85,Z,CV,5,159.67
2019,86,Z,S,12399,380.77
2019,86,Z,P,26,356.03
2019,86,Z,C,799,289.36
2019,86,Z,V,76,207.51
2019,86,Z,PC,2,270.59
2019,86,Z,CV,5,157.72
2019,87,Z,S,11340,375.99
2019,87,Z,P,21,351.55
2019,87,Z,C,740,285.77
2019,87,Z,V,70,204.96
2019,87,Z,PC,1,267.23
2019,87,Z,CV,5,155.78
2019,88,Z,S,10269,371.28
2019,88,Z,P,16,347.14
2019,88,Z,C,679,282.18
2019,88,Z,V,63,202.35
2019,88,Z,PC,1,263.79
2019,88,Z,CV,4,153.76
2019,89,Z,S,9199,366.5
2019,89,Z,P,12,342.65
2019,89,Z,C,615,278.52
2019,89,Z,V,57,199.73
2019,89,Z,PC,1,260.43
2019,89,Z,CV,4,151.82
2019,90,Z,S,8032,361.71
2019,90,Z,P,9,338.24
2019,90,Z,C,544,274.93
2019,90,Z,V,50,197.11
2019,90,Z,PC,1,257.06
2019,90,Z,CV,3,149.8
2019,91,Z,S,6928,357.0
2019,91,Z,P,7,333.76
2019,91,Z,C,475,271.27
2019,91,Z,V,43,194.57
2019,91,Z,CV,3,147.85
2019,92,Z,S,5892,352.22
2019,92,Z,P,5,329.35
2019,92,Z,C,409,267.68
2019,92,Z,V,37,191.96
2019,92,Z,CV,3,145.91
2019,93,Z,S,4932,347.44
2019,93,Z,P,4,324.86
2019,93,Z,C,346,264.09
2019,93,Z,V,31,189.34
2019,93,Z,CV,2,143.89
2019,94,Z,S,4058,342.73
2019,94,Z,P,2,320.45
2019,94,Z,C,288,260.43
2019,94,Z,V,26,186.8
2019,94,Z,CV,2,141.95
2019,95,Z,S,3295,337.94
2019,95,Z,P,2,315.97
2019,95,Z,C,237,256.84
2019,95,Z,V,21,184.18
2019,95,Z,CV,2,140.01
2020,61,M,S,970,541.22
2020,61,M,P,173,506.05
2020,61,M,C,58,411.36
2020,61,M,V,39,294.97
2020,61,M,PC,10,384.63
2020,61,M,PV,3,275.81
2020,61,M,CV,2,224.17
2020,62,M,S,7239,556.75
2020,62,M,P,1080,520.56
2020,62,M,C,439,423.1
2020,62,M,V,294,303.41
2020,62,M,PC,65,395.59
2020,62,M,PV,18,283.7
2020,62,M,CV,18,230.55
2020,62,M,PCV,1,215.57
2020,63,M,S,15748,572.21
2020,63,M,P,1969,534.99
2020,63,M,C,971,434.85
2020,63,M,V,643,311.85
2020,63,M,PC,121,406.62
2020,63,M,PV,32,291.58
2020,63,M,CV,40,237.02
2020,63,M,PCV,2,221.57
2020,64,M,S,22074,587.66
2020,64,M,P,2322,549.42
2020,64,M,C,1385,446.6
2020,64,M,V,907,320.29
2020,64,M,PC,146,417.58
2020,64,M,PV,38,299.47
2020,64,M,CV,57,243.41
2020,64,M,PCV,2,227.56
2020,65,M,S,22972,603.12
2020,65,M,P,2039,563.93
2020,65,M,C,1465,458.35
2020,65,M,V,950,328.72
2020,65,M,PC,130,428.54
2020,65,M,PV,34,307.35
2020,65,M,CV,61,249.79
2020,65,M,PCV,2,233.55
2020,66,M,S,22573,618.57
2020,66,M,P,1694,578.36
2020,66,M,C,1464,470.1
2020,66,M,V,939,337.16
2020,66,M,PC,110,439.58
2020,66,M,PV,28,315.24
2020,66,M,CV,61,256.18
2020,66,M,PCV,2,239.54
2020,67,M,S,22078,612.42
2020,67,M,P,1404,572.6
2020,67,M,C,1456,465.45
2020,67,M,V,924,333.77
2020,67,M,PC,93,435.17
2020,67,M,PV,24,312.08
2020,67,M,CV,61,253.66
2020,67,M,PCV,2,237.18
2020,68,M,S,21496,606.19
2020,68,M,P,1160,566.77
2020,68,M,C,1440,460.72
2020,68,M,V,905,330.38
2020,68,M,PC,78,430.75
2020,68,M,PV,20,308.93
2020,68,M,CV,61,251.06
2020,68,M,PCV,1,234.73
2020,69,M,S,20833,600.04
2020,69,M,P,956,561.01
2020,69,M,C,1418,455.98
2020,69,M,V,883,326.99
2020,69,M,PC,65,426.34
2020,69,M,PV,16,305.78
2020,69,M,CV,60,248.53
2020,69,M,PCV,1,232.37
2020,70,M,S,20096,593.81
2020,70,M,P,784,555.26
2020,70,M,C,1390,451.33
2020,70,M,V,857,323.68
2020,70,M,PC,54,422.0
2020,70,M,PV,13,302.62
2020,70,M,CV,59,245.93
2020,70,M,PCV,1,230.0
2020,71,M,S,19094,587.66
2020,71,M,P,635,549.42
2020,71,M,C,1341,446.6
2020,71,M,V,819,320.29
2020,71,M,PC,45,417.58
2020,71,M,PV,11,299.47
2020,71,M,CV,58,243.41
2020,71,M,PCV,1,227.56
2020,72,M,S,18060,581.43
2020,72,M,P,512,543.66
2020,72,M,C,1288,441.95
2020,72,M,V,780,316.89
2020,72,M,PC,36,413.17
2020,72,M,PV,9,296.31
2020,72,M,CV,56,240.81
2020,72,M,PCV,1,225.19
2020,73,M,S,16992,575.28
2020,73,M,P,411,537.91
2020,73,M,C,1230,437.22
2020,73,M,V,738,313.5
2020,73,M,PC,30,408.75
2020,73,M,PV,7,293.16
2020,73,M,CV,53,238.28
2020,73,M,PCV,1,222.83
2020,74,M,S,15896,569.05
2020,74,M,P,328,532.07
2020,74,M,C,1168,432.49
2020,74,M,V,695,310.19
2020,74,M,PC,24,404.42
2020,74,M,PV,6,290.01
2020,74,M,CV,51,235.68
2020,75,M,S,14780,562.9
2020,75,M,P,260,526.32
2020,75,M,C,1102,427.84
2020,75,M,V,650,306.8
2020,75,M,PC,19,400.0
2020,75,M,PV,5,286.85
2020,75,M,CV,48,233.16
2020,76,M,S,13919,556.75
2020,76,M,P,209,520.56
2020,76,M,C,1053,423.1
2020,76,M,V,616,303.41
2020,76,M,PC,16,395.59
2020,76,M,PV,4,283.7
2020,76,M,CV,47,230.55
2020,77,M,S,13013,550.52
2020,77,M,P,167,514.73
2020,77,M,C,999,418.37
2020,77,M,V,579,300.02
2020,77,M,PC,13,391.17
2020,77,M,PV,3,280.55
2020,77,M,CV,44,228.03
2020,78,M,S,12069,544.37
2020,78,M,P,133,508.97
2020,78,M,C,939,413.72
2020,78,M,V,540,296.63
2020,78,M,PC,10,386.83
2020,78,M,PV,2,277.39
2020,78,M,CV,42,225.43
2020,79,M,S,11096,538.15
2020,79,M,P,104,503.22
2020,79,M,C,876,408.99
2020,79,M,V,500,293.32
2020,79,M,PC,8,382.42
2020,79,M,PV,2,274.24
2020,79,M,CV,39,222.91
2020,80,M,S,10106,532.0
2020,80,M,P,81,497.38
2020,80,M,C,809,404.34
2020,80,M,V,458,289.93
2020,80,M,PC,6,378.0
2020,80,M,PV,1,271.08
2020,80,M,CV,37,220.38
2020,81,M,S,9084,525.77
2020,81,M,P,62,491.62
2020,81,M,C,737,399.61
2020,81,M,V,414,286.54
2020,81,M,PC,5,373.59
2020,81,M,PV,1,267.93
2020,81,M,CV,34,217.78
2020,82,M,S,8077,519.62
2020,82,M,P,48,485.87
2020,82,M,C,664,394.88
2020,82,M,V,370,283.15
2020,82,M,PC,4,369.25
2020,82,M,PV,1,264.78
2020,82,M,CV,30,215.26
2020,83,M,S,7094,513.39
2020,83,M,P,36,480.03
2020,83,M,C,591,390.22
2020,83,M,V,327,279.84
2020,83,M,PC,3,364.83
2020,83,M,PV,1,261.62
2020,83,M,CV,27,212.66
2020,84,M,S,6147,507.24
2020,84,M,P,26,474.28
2020,84,M,C,519,385.49
2020,84,M,V,285,276.45
2020,84,M,PC,2,360.42
2020,84,M,CV,24,210.13
2020,85,M,S,5248,501.09
2020,85,M,P,19,468.44
2020,85,M,C,449,380.76
2020,85,M,V,245,273.05
2020,85,M,PC,2,356.08
2020,85,M,CV,21,207.53
2020,86,M,S,4425,494.86
2020,86,M,P,14,462.69
2020,86,M,C,383,376.11
2020,86,M,V,207,269.66
2020,86,M,PC,1,351.67
2020,86,M,CV,18,205.01
2020,87,M,S,3664,488.71
2020,87,M,P,10,456.93
2020,87,M,C,322,371.38
2020,87,M,V,173,266.35
2020,87,M,PC,1,347.25
2020,87,M,CV,15,202.41
2020,88,M,S,2975,482.48
2020,88,M,P,7,451.1
2020,88,M,C,264,366.73
2020,88,M,V,141,262.96
2020,88,M,PC,1,342.84
2020,88,M,CV,13,199.88
2020,89,M,S,2363,476.33
2020,89,M,P,5,445.34
2020,89,M,C,213,362.0
2020,89,M,V,113,259.57
2020,89,M,CV,10,197.28
2020,90,M,S,1833,470.1
2020,90,M,P,3,439.58
2020,90,M,C,167,357.27
2020,90,M,V,88,256.18
2020,90,M,CV,8,194.76
2020,91,M,S,1367,463.95
2020,91,M,P,2,433.75
2020,91,M,C,126,352.61
2020,91,M,V,66,252.87
2020,91,M,CV,6,192.16
2020,92,M,S,992,457.72
2020,92,M,P,1,427.99
2020,92,M,C,93,347.88
2020,92,M,V,48,249.48
2020,92,M,CV,4,189.63
2020,93,M,S,697,451.57
2020,93,M,P,1,422.24
2020,93,M,C,66,343.15
2020,93,M,V,34,246.09
2020,93,M,CV,3,187.03
2020,94,M,S,473,445.34
2020,94,M,C,45,338.5
2020,94,M,V,23,242.7
2020,94,M,CV,2,184.51
2020,95,M,S,309,439.19
2020,95,M,C,30,333.77
2020,95,M,V,15,239.39
2020,95,M,CV,1,181.9
2020,61,Z,S,3938,439.35
2020,61,Z,P,626,410.73
2020,61,Z,C,175,333.85
2020,61,Z,V,21,239.46
2020,61,Z,PC,28,312.16
2020,61,Z,PV,1,223.85
2020,61,Z,CV,1,181.98
2020,62,Z,S,12888,451.88
2020,62,Z,P,1715,422.47
2020,62,Z,C,582,343.39
2020,62,Z,V,68,246.25
2020,62,Z,PC,77,321.07
2020,62,Z,PV,4,230.24
2020,62,Z,CV,3,187.19
2020,63,Z,S,22128,464.42
2020,63,Z,P,2474,434.22
2020,63,Z,C,1017,352.93
2020,63,Z,V,117,253.11
2020,63,Z,PC,114,329.98
2020,63,Z,PV,5,236.63
2020,63,Z,CV,5,192.39
2020,64,Z,S,26570,476.96
2020,64,Z,P,2504,445.97
2020,64,Z,C,1242,362.47
2020,64,Z,V,142,259.97
2020,64,Z,PC,117,338.97
2020,64,Z,PV,5,243.01
2020,64,Z,CV,7,197.6
2020,65,Z,S,26823,489.5
2020,65,Z,P,2135,457.72
2020,65,Z,C,1274,372.01
2020,65,Z,V,144,266.83
2020,65,Z,PC,101,347.88
2020,65,Z,PV,5,249.48
2020,65,Z,CV,7,202.72
2020,66,Z,S,26738,502.11
2020,66,Z,P,1803,469.47
2020,66,Z,C,1292,381.55
2020,66,Z,V,145,273.61
2020,66,Z,PC,87,356.79
2020,66,Z,PV,4,255.87
2020,66,Z,CV,7,207.93
2020,67,Z,S,26580,497.06
2020,67,Z,P,1520,464.74
2020,67,Z,C,1305,377.77
2020,67,Z,V,145,270.93
2020,67,Z,PC,75,353.24
2020,67,Z,PV,3,253.26
2020,67,Z,CV,7,205.88
2020,68,Z,S,26345,492.02
2020,68,Z,P,1280,460.08
2020,68,Z,C,1314,373.98
2020,68,Z,V,144,268.17
2020,68,Z,PC,64,349.62
2020,68,Z,PV,3,250.74
2020,68,Z,CV,7,203.82
2020,69,Z,S,26039,486.97
2020,69,Z,P,1076,455.35
2020,69,Z,C,1319,370.12
2020,69,Z,V,143,265.41
2020,69,Z,PC,55,346.07
2020,69,Z,PV,2,248.14
2020,69,Z,CV,7,201.7
2020,70,Z,S,25664,482.0
2020,70,Z,P,903,450.62
2020,70,Z,C,1320,366.33
2020,70,Z,V,142,262.65
2020,70,Z,PC,46,342.52
2020,70,Z,PV,2,245.62
2020,70,Z,CV,7,199.65
2020,71,Z,S,24953,476.96
2020,71,Z,P,748,445.97
2020,71,Z,C,1303,362.47
2020,71,Z,V,139,259.97
2020,71,Z,PC,39,338.97
2020,71,Z,PV,2,243.01
2020,71,Z,CV,7,197.6
2020,72,Z,S,24202,471.91
2020,72,Z,P,619,441.24
2020,72,Z,C,1283,358.68
2020,72,Z,V,136,257.21
2020,72,Z,PC,33,335.35
2020,72,Z,PV,1,240.49
2020,72,Z,CV,7,195.47
2020,73,Z,S,23407,466.94
2020,73,Z,P,511,436.59
2020,73,Z,C,1260,354.9
2020,73,Z,V,132,254.45
2020,73,Z,PC,27,331.8
2020,73,Z,PV,1,237.97
2020,73,Z,CV,7,193.42
2020,74,Z,S,22570,461.9
2020,74,Z,P,420,431.86
2020,74,Z,C,1232,351.04
2020,74,Z,V,128,251.77
2020,74,Z,PC,23,328.25
2020,74,Z,PV,1,235.36
2020,74,Z,CV,7,191.29
2020,75,Z,S,21692,456.85
2020,75,Z,P,345,427.2
2020,75,Z,C,1202,347.25
2020,75,Z,V,124,249.01
2020,75,Z,PC,19,324.7
2020,75,Z,PV,1,232.84
2020,75,Z,CV,7,189.24
2020,76,Z,S,21186,451.88
2020,76,Z,P,288,422.47
2020,76,Z,C,1191,343.39
2020,76,Z,V,122,246.25
2020,76,Z,PC,16,321.07
2020,76,Z,PV,1,230.24
2020,76,Z,CV,7,187.19
2020,77,Z,S,20613,446.84
2020,77,Z,P,239,417.82
2020,77,Z,C,1175,339.6
2020,77,Z,V,119,243.56
2020,77,Z,PC,14,317.53
2020,77,Z,PV,1,227.72
2020,77,Z,CV,7,185.06
2020,78,Z,S,19973,441.79
2020,78,Z,P,198,413.09
2020,78,Z,C,1154,335.82
2020,78,Z,V,116,240.81
2020,78,Z,PC,11,313.98
2020,78,Z,CV,7,183.01
2020,79,Z,S,19268,436.82
2020,79,Z,P,164,408.44
2020,79,Z,C,1129,331.95
2020,79,Z,V,112,238.05
2020,79,Z,PC,10,310.43
2020,79,Z,CV,7,180.96
2020,80,Z,S,18499,431.78
2020,80,Z,P,134,403.71
2020,80,Z,C,1099,328.17
2020,80,Z,V,109,235.29
2020,80,Z,PC,8,306.8
2020,80,Z,CV,6,178.83
2020,81,Z,S,17615,426.73
2020,81,Z,P,109,399.06
2020,81,Z,C,1060,324.31
2020,81,Z,V,104,232.6
2020,81,Z,PC,7,303.25
2020,81,Z,CV,6,176.78
2020,82,Z,S,16683,421.76
2020,82,Z,P,89,394.32
2020,82,Z,C,1017,320.52
2020,82,Z,V,99,229.85
2020,82,Z,PC,5,299.71
2020,82,Z,CV,6,174.65
2020,83,Z,S,15706,416.72
2020,83,Z,P,71,389.67
2020,83,Z,C,970,316.74
2020,83,Z,V,94,227.09
2020,83,Z,PC,4,296.16
2020,83,Z,CV,6,172.6
2020,84,Z,S,14688,411.67
2020,84,Z,P,57,384.94
2020,84,Z,C,919,312.87
2020,84,Z,V,88,224.4
2020,84,Z,PC,4,292.53
2020,84,Z,CV,6,170.55
2020,85,Z,S,13636,406.7
2020,85,Z,P,45,380.21
2020,85,Z,C,864,309.09
2020,85,Z,V,82,221.64
2020,85,Z,PC,3,288.98
2020,85,Z,CV,5,168.42
2020,86,Z,S,12607,401.66
2020,86,Z,P,36,375.56
2020,86,Z,C,809,305.22
2020,86,Z,V,76,218.89
2020,86,Z,PC,2,285.43
2020,86,Z,CV,5,166.37
2020,87,Z,S,11553,396.61
2020,87,Z,P,28,370.83
2020,87,Z,C,751,301.44
2020,87,Z,V,70,216.2
2020,87,Z,PC,2,281.89
2020,87,Z,CV,5,164.32
2020,88,Z,S,10484,391.64
2020,88,Z,P,22,366.18
2020,88,Z,C,690,297.66
2020,88,Z,V,64,213.44
2020,88,Z,PC,1,278.26
2020,88,Z,CV,4,162.19
2020,89,Z,S,9414,386.6
2020,89,Z,P,17,361.44
2020,89,Z,C,627,293.79
2020,89,Z,V,58,210.68
2020,89,Z,PC,1,274.71
2020,89,Z,CV,4,160.14
2020,90,Z,S,8354,381.55
2020,90,Z,P,13,356.79
2020,90,Z,C,563,290.01
2020,90,Z,V,52,207.93
2020,90,Z,PC,1,271.16
2020,90,Z,CV,3,158.01
2020,91,Z,S,7219,376.58
2020,91,Z,P,9,352.06
2020,91,Z,C,493,286.14
2020,91,Z,V,45,205.24
2020,91,Z,PC,1,267.61
2020,91,Z,CV,3,155.96
2020,92,Z,S,6156,371.54
2020,92,Z,P,7,347.41
2020,92,Z,C,425,282.36
2020,92,Z,V,39,202.48
2020,92,Z,CV,3,153.91
2020,93,Z,S,5170,366.49
2020,93,Z,P,5,342.68
2020,93,Z,C,361,278.57
2020,93,Z,V,33,199.72
2020,93,Z,CV,2,151.78
2020,94,Z,S,4269,361.52
2020,94,Z,P,4,338.03
2020,94,Z,C,302,274.71
2020,94,Z,V,27,197.04
2020,94,Z,CV,2,149.73
2020,95,Z,S,3459,356.48
2020,95,Z,P,2,333.3
2020,95,Z,C,247,270.93
2020,95,Z,V,22,194.28
2020,95,Z,CV,2,147.68
2021,61,M,S,404,562.0
2021,61,M,P,97,525.48
2021,61,M,C,24,427.15
2021,61,M,V,16,306.3
2021,61,M,PC,6,399.39
2021,61,M,PV,2,286.4
2021,61,M,CV,1,232.77
2021,62,M,S,5663,578.13
2021,62,M,P,1121,540.55
2021,62,M,C,342,439.35
2021,62,M,V,228,315.06
2021,62,M,PC,68,410.77
2021,62,M,PV,18,294.59
2021,62,M,CV,14,239.41
2021,62,M,PCV,1,223.85
2021,63,M,S,13907,594.18
2021,63,M,P,2293,555.53
2021,63,M,C,855,451.55
2021,63,M,V,565,323.82
2021,63,M,PC,141,422.24
2021,63,M,PV,37,302.78
2021,63,M,CV,35,246.12
2021,63,M,PCV,2,230.07
2021,64,M,S,20857,610.22
2021,64,M,P,2877,570.51
2021,64,M,C,1304,463.75
2021,64,M,V,852,332.58
2021,64,M,PC,180,433.62
2021,64,M,PV,47,310.97
2021,64,M,CV,53,252.75
2021,64,M,PCV,3,236.3
2021,65,M,S,22594,626.27
2021,65,M,P,2617,585.58
2021,65,M,C,1437,475.95
2021,65,M,V,929,341.34
2021,65,M,PC,166,445.0
2021,65,M,PV,43,319.15
2021,65,M,CV,59,259.38
2021,65,M,PCV,3,242.52
2021,66,M,S,22492,642.32
2021,66,M,P,2195,600.56
2021,66,M,C,1454,488.15
2021,66,M,V,931,350.1
2021,66,M,PC,142,456.46
2021,66,M,PV,36,327.34
2021,66,M,CV,60,266.02
2021,66,M,PCV,2,248.74
2021,67,M,S,22079,635.93
2021,67,M,P,1820,594.59
2021,67,M,C,1451,483.32
2021,67,M,V,919,346.58
2021,67,M,PC,120,451.88
2021,67,M,PV,30,324.07
2021,67,M,CV,60,263.4
2021,67,M,PCV,2,246.28
2021,68,M,S,21566,629.47
2021,68,M,P,1504,588.53
2021,68,M,C,1440,478.4
2021,68,M,V,904,343.06
2021,68,M,PC,100,447.29
2021,68,M,PV,25,320.79
2021,68,M,CV,60,260.69
2021,68,M,PCV,2,243.75
2021,69,M,S,20959,623.08
2021,69,M,P,1240,582.55
2021,69,M,C,1422,473.49
2021,69,M,V,884,339.54
2021,69,M,PC,84,442.71
2021,69,M,PV,21,317.52
2021,69,M,CV,60,258.07
2021,69,M,PCV,1,241.29
2021,70,M,S,20268,616.61
2021,70,M,P,1018,576.57
2021,70,M,C,1397,468.66
2021,70,M,V,860,336.1
2021,70,M,PC,70,438.2
2021,70,M,PV,17,314.24
2021,70,M,CV,59,255.37
2021,70,M,PCV,1,238.83
2021,71,M,S,19500,610.22
2021,71,M,P,833,570.51
2021,71,M,C,1365,463.75
2021,71,M,V,832,332.58
2021,71,M,PC,58,433.62
2021,71,M,PV,14,310.97
2021,71,M,CV,58,252.75
2021,71,M,PCV,1,236.3
2021,72,M,S,18471,603.76
2021,72,M,P,671,564.54
2021,72,M,C,1313,458.92
2021,72,M,V,793,329.06
2021,72,M,PC,48,429.03
2021,72,M,PV,12,307.69
2021,72,M,CV,56,250.05
2021,72,M,PCV,1,233.84
2021,73,M,S,17410,597.37
2021,73,M,P,539,558.56
2021,73,M,C,1256,454.0
2021,73,M,V,752,325.54
2021,73,M,PC,39,424.45
2021,73,M,PV,9,304.42
2021,73,M,CV,54,247.43
2021,73,M,PCV,1,231.38
2021,74,M,S,16317,590.9
2021,74,M,P,431,552.5
2021,74,M,C,1195,449.09
2021,74,M,V,709,322.1
2021,74,M,PC,32,419.94
2021,74,M,PV,7,301.14
2021,74,M,CV,52,244.73
2021,74,M,PCV,1,228.84
2021,75,M,S,15197,584.52
2021,75,M,P,342,546.52
2021,75,M,C,1129,444.26
2021,75,M,V,665,318.58
2021,75,M,PC,25,415.36
2021,75,M,PV,6,297.87
2021,75,M,CV,49,242.11
2021,76,M,S,14060,578.13
2021,76,M,P,270,540.55
2021,76,M,C,1060,439.35
2021,76,M,V,619,315.06
2021,76,M,PC,20,410.77
2021,76,M,PV,5,294.59
2021,76,M,CV,47,239.41
